retail_order_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,postal_code,country,city,state,region,latitude,longitude,retail_sales_people,product_id,product_name,sub_category,category,returned,sales,quantity,discount,profit,cost,unit_cp,unit_sp,days,sla_days,on_time,margin,margin_rate,return_flag,sales_outlier,quantity_outlier,margin_rate_outlier,days_outlier
5528,CA-2015-142055,2015-08-05,2015-10-05,First Class,AB-10255,Alejandro Ballentine,Home Office,10009,United States,New York City,New York,East,43.299428,-74.217933,Chuck Magee,OFF-PA-10003465,Xerox 1912,Paper,Office Supplies,Not,37.94,2.0,0.0,18.2112,19.7287999999999,9.86439999999999,18.97,61,7.0,0,18.211200000000098,0.4800000000000026,0,0,0,0,0
5529,CA-2015-137106,2015-03-31,2015-04-04,Standard Class,SC-20260,Scott Cohen,Corporate,32216,United States,Jacksonville,Florida,South,27.664827,-81.515754,Cassandra Brandow,TEC-PH-10000011,PureGear Roll-On Screen Protector,Phones,Technology,Not,79.96,5.0,0.2,27.986,51.9739999999999,10.3947999999999,15.9919999999999,4,7.0,1,27.986000000000097,0.35000000000000125,0,0,0,0,0
5530,CA-2017-136609,2017-06-08,2017-11-08,Standard Class,TB-21355,Todd Boyes,Corporate,75104,United States,Cedar Hill,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Paper,Office Supplies,Not,115.296,3.0,0.2,40.3536,74.9424,24.9808,38.432,153,7.0,0,40.3536,0.35,0,0,0,0,1
5531,CA-2017-160885,2017-02-12,2017-06-12,Standard Class,JK-16090,Juliana Krohn,Consumer,68104,United States,Omaha,Nebraska,Central,41.492537,-99.901813,Kelly Williams,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Phones,Technology,Not,2479.96,4.0,0.0,743.988,1735.972,433.993,619.99,120,7.0,0,743.988,0.30000000000000004,0,1,0,0,0
5532,US-2016-167472,2016-06-06,2016-07-06,First Class,CK-12595,Clytie Kelty,Consumer,72209,United States,Little Rock,Arkansas,South,35.20105,-91.831833,Cassandra Brandow,TEC-AC-10001109,Logitech Trackman Marble Mouse,Accessories,Technology,Not,179.94,6.0,0.0,75.5748,104.3652,17.3942,29.99,30,7.0,0,75.5748,0.42,0,0,0,0,0
5533,US-2016-167472,2016-06-06,2016-07-06,First Class,CK-12595,Clytie Kelty,Consumer,72209,United States,Little Rock,Arkansas,South,35.20105,-91.831833,Cassandra Brandow,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Accessories,Technology,Not,26.85,3.0,0.0,5.1015,21.7485,7.2495,8.95,30,7.0,0,5.1015000000000015,0.19000000000000006,0,0,0,0,0
5534,US-2016-167472,2016-06-06,2016-07-06,First Class,CK-12595,Clytie Kelty,Consumer,72209,United States,Little Rock,Arkansas,South,35.20105,-91.831833,Cassandra Brandow,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Accessories,Technology,Not,323.37,3.0,0.0,129.348,194.022,64.6739999999999,107.79,30,7.0,0,129.348,0.4,0,0,0,0,0
5535,US-2016-167472,2016-06-06,2016-07-06,First Class,CK-12595,Clytie Kelty,Consumer,72209,United States,Little Rock,Arkansas,South,35.20105,-91.831833,Cassandra Brandow,OFF-PA-10000157,Xerox 191,Paper,Office Supplies,Not,59.94,3.0,0.0,28.1718,31.7681999999999,10.5894,19.98,30,7.0,0,28.171800000000097,0.47000000000000164,0,0,0,0,0
5536,US-2016-167472,2016-06-06,2016-07-06,First Class,CK-12595,Clytie Kelty,Consumer,72209,United States,Little Rock,Arkansas,South,35.20105,-91.831833,Cassandra Brandow,OFF-BI-10001721,Trimflex Flexible Post Binders,Binders,Office Supplies,Not,64.14,3.0,0.0,30.7872,33.3528,11.1176,21.38,30,7.0,0,30.7872,0.48,0,0,0,0,0
5537,US-2016-167472,2016-06-06,2016-07-06,First Class,CK-12595,Clytie Kelty,Consumer,72209,United States,Little Rock,Arkansas,South,35.20105,-91.831833,Cassandra Brandow,OFF-BI-10000591,Avery Binder Labels,Binders,Office Supplies,Not,11.67,3.0,0.0,5.6016,6.0684,2.02279999999999,3.89,30,7.0,0,5.6016,0.48000000000000004,0,0,0,0,0
5538,US-2016-167472,2016-06-06,2016-07-06,First Class,CK-12595,Clytie Kelty,Consumer,72209,United States,Little Rock,Arkansas,South,35.20105,-91.831833,Cassandra Brandow,OFF-PA-10001534,Xerox 230,Paper,Office Supplies,Not,12.96,2.0,0.0,6.2208,6.7392,3.3696,6.48,30,7.0,0,6.2208000000000006,0.48000000000000004,0,0,0,0,0
5539,CA-2015-120551,2015-04-13,2015-04-20,Standard Class,SS-20590,Sonia Sunley,Consumer,68701,United States,Norfolk,Nebraska,Central,41.492537,-99.901813,Kelly Williams,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Binders,Office Supplies,Not,17.43,3.0,0.0,8.0178,9.4122,3.1374,5.81,7,7.0,1,8.0178,0.45999999999999996,0,0,0,0,0
5540,US-2017-150595,2017-05-22,2017-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,60653,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,FUR-CH-10000513,High-Back Leather Manager's Chair,Chairs,Furniture,Not,181.986,2.0,0.3,-54.5958,236.5818,118.2909,90.993,4,7.0,1,-54.5958,-0.3,0,0,0,0,0
5541,US-2017-150595,2017-05-22,2017-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,60653,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Binders,Office Supplies,Not,1.592,2.0,0.8,-2.6268,4.2188,2.1094,0.796,4,7.0,1,-2.6268,-1.6499999999999997,0,0,0,1,0
5542,US-2017-150595,2017-05-22,2017-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,60653,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Supplies,Office Supplies,Not,22.344,3.0,0.2,2.5137,19.8303,6.6101,7.448,4,7.0,1,2.5137,0.1125,0,0,0,0,0
5543,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,ES-14080,Erin Smith,Corporate,85705,United States,Tucson,Arizona,West,34.048928,-111.093731,Anna Andreadi,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Tables,Furniture,Not,455.97,6.0,0.5,-218.8656,674.8356,112.4726,75.995,6,7.0,1,-218.86559999999997,-0.4799999999999999,0,0,0,1,0
5544,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,ES-14080,Erin Smith,Corporate,85705,United States,Tucson,Arizona,West,34.048928,-111.093731,Anna Andreadi,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Binders,Office Supplies,Not,10.44,6.0,0.7,-7.656,18.096,3.016,1.74,6,7.0,1,-7.656000000000001,-0.7333333333333334,0,0,0,1,0
5545,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,ES-14080,Erin Smith,Corporate,85705,United States,Tucson,Arizona,West,34.048928,-111.093731,Anna Andreadi,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Binders,Office Supplies,Not,5.214,2.0,0.7,-4.1712,9.3852,4.6926,2.607,6,7.0,1,-4.171199999999999,-0.7999999999999997,0,0,0,1,0
5546,CA-2017-102967,2017-09-22,2017-09-26,Standard Class,MG-17890,Michael Granlund,Home Office,3301,United States,Concord,New Hampshire,East,43.193852,-71.572395,Chuck Magee,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Storage,Office Supplies,Not,67.4,5.0,0.0,17.524,49.876,9.9752,13.48,4,7.0,1,17.524000000000008,0.2600000000000001,0,0,0,0,0
5547,CA-2017-151008,2017-07-09,2017-08-09,First Class,JM-16195,Justin MacKendrick,Consumer,84020,United States,Draper,Utah,West,39.32098,-111.093731,Anna Andreadi,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furnishings,Furniture,Not,25.16,2.0,0.0,10.5672,14.5928,7.2964,12.58,31,7.0,0,10.5672,0.42,0,0,0,0,0
5548,CA-2017-151008,2017-07-09,2017-08-09,First Class,JM-16195,Justin MacKendrick,Consumer,84020,United States,Draper,Utah,West,39.32098,-111.093731,Anna Andreadi,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Phones,Technology,Not,126.56,4.0,0.2,47.46,79.1,19.775,31.64,31,7.0,0,47.46000000000001,0.37500000000000006,0,0,0,0,0
5549,CA-2014-159800,2014-11-28,2014-11-28,First Class,SG-20470,Sheri Gordon,Consumer,94109,United States,San Francisco,California,West,36.778261,-119.417932,Anna Andreadi,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Appliances,Office Supplies,Not,43.68,3.0,0.0,11.7936,31.8864,10.6288,14.56,0,7.0,1,11.793600000000001,0.27,0,0,0,0,0
5550,CA-2014-159800,2014-11-28,2014-11-28,First Class,SG-20470,Sheri Gordon,Consumer,94109,United States,San Francisco,California,West,36.778261,-119.417932,Anna Andreadi,TEC-AC-10003447,Micropad Numeric Keypads,Accessories,Technology,Not,139.93,7.0,0.0,34.9825,104.9475,14.9925,19.99,0,7.0,1,34.9825,0.25,0,0,0,0,0
5551,US-2014-159618,2014-12-11,2014-12-11,Standard Class,DB-12970,Darren Budd,Corporate,77036,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Art,Office Supplies,Not,2.672,1.0,0.2,0.334,2.338,2.338,2.672,0,7.0,1,0.3340000000000001,0.12500000000000003,0,0,0,0,0
5552,US-2014-159618,2014-12-11,2014-12-11,Standard Class,DB-12970,Darren Budd,Corporate,77036,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Supplies,Office Supplies,Not,16.656,6.0,0.2,-3.123,19.779,3.2965,2.776,0,7.0,1,-3.123000000000001,-0.18750000000000008,0,0,0,0,0
5553,US-2014-159618,2014-12-11,2014-12-11,Standard Class,DB-12970,Darren Budd,Corporate,77036,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Accessories,Technology,Not,79.512,3.0,0.2,20.8719,58.6401,19.5467,26.504,0,7.0,1,20.871900000000004,0.26250000000000007,0,0,0,0,0
5554,US-2014-159618,2014-12-11,2014-12-11,Standard Class,DB-12970,Darren Budd,Corporate,77036,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-PA-10004100,Xerox 216,Paper,Office Supplies,Not,36.288,7.0,0.2,12.7008,23.5871999999999,3.36959999999999,5.18399999999999,0,7.0,1,12.700800000000097,0.3500000000000027,0,0,0,0,0
5555,US-2014-159618,2014-12-11,2014-12-11,Standard Class,DB-12970,Darren Budd,Corporate,77036,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,FUR-BO-10004467,Bestar Classic Bookcase,Bookcases,Furniture,Not,67.9932,1.0,0.32,-12.9987,80.9919,80.9919,67.9932,0,7.0,1,-12.9987,-0.19117647058823528,0,0,0,0,0
5556,CA-2017-116113,2017-02-10,2017-06-10,Second Class,JW-15220,Jane Waco,Corporate,36116,United States,Montgomery,Alabama,South,32.318231,-86.902298,Cassandra Brandow,FUR-FU-10002963,"Master Caster Door Stop, Gray",Furnishings,Furniture,Not,10.16,2.0,0.0,3.4544,6.7056,3.3528,5.08,120,7.0,0,3.4544000000000006,0.3400000000000001,0,0,0,0,0
5557,CA-2015-125066,2015-12-14,2015-12-18,Standard Class,KD-16495,Keith Dawkins,Corporate,39212,United States,Jackson,Mississippi,South,32.354668,-89.398528,Cassandra Brandow,FUR-FU-10003829,Stackable Trays,Furnishings,Furniture,Not,6.16,2.0,0.0,1.9712,4.1888,2.0944,3.08,4,7.0,1,1.9712000000000005,0.32000000000000006,0,0,0,0,0
5558,CA-2015-125066,2015-12-14,2015-12-18,Standard Class,KD-16495,Keith Dawkins,Corporate,39212,United States,Jackson,Mississippi,South,32.354668,-89.398528,Cassandra Brandow,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Art,Office Supplies,Not,56.3,2.0,0.0,15.764,40.536,20.268,28.15,4,7.0,1,15.763999999999996,0.2799999999999999,0,0,0,0,0
5559,US-2015-114741,2015-06-12,2015-10-12,Standard Class,IL-15100,Ivan Liston,Consumer,89031,United States,North Las Vegas,Nevada,West,38.80261,-116.419389,Anna Andreadi,OFF-PA-10000048,Xerox 20,Paper,Office Supplies,Not,6.48,1.0,0.0,3.1104,3.3696,3.3696,6.48,122,7.0,0,3.1104000000000003,0.48000000000000004,0,0,0,0,0
5560,US-2015-114741,2015-06-12,2015-10-12,Standard Class,IL-15100,Ivan Liston,Consumer,89031,United States,North Las Vegas,Nevada,West,38.80261,-116.419389,Anna Andreadi,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Storage,Office Supplies,Not,1325.85,5.0,0.0,238.653,1087.197,217.439399999999,265.169999999999,122,7.0,0,238.65300000000002,0.18000000000000002,0,1,0,0,0
5561,US-2015-114741,2015-06-12,2015-10-12,Standard Class,IL-15100,Ivan Liston,Consumer,89031,United States,North Las Vegas,Nevada,West,38.80261,-116.419389,Anna Andreadi,OFF-LA-10004853,Avery 483,Labels,Office Supplies,Not,14.94,3.0,0.0,6.8724,8.06759999999999,2.68919999999999,4.97999999999999,122,7.0,0,6.87240000000001,0.4600000000000007,0,0,0,0,0
5562,CA-2017-133263,2017-03-31,2017-03-31,Second Class,JE-15610,Jim Epp,Corporate,30318,United States,Atlanta,Georgia,South,32.157435,-82.907123,Cassandra Brandow,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Binders,Office Supplies,Not,34.54,1.0,0.0,17.27,17.27,17.27,34.54,0,7.0,1,17.27,0.5,0,0,0,0,0
5563,CA-2017-133263,2017-03-31,2017-03-31,Second Class,JE-15610,Jim Epp,Corporate,30318,United States,Atlanta,Georgia,South,32.157435,-82.907123,Cassandra Brandow,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Copiers,Technology,Not,2999.95,5.0,0.0,1439.976,1559.97399999999,311.994799999999,599.99,0,7.0,1,1439.97600000001,0.4800000000000033,0,1,0,0,0
5564,CA-2017-133263,2017-03-31,2017-03-31,Second Class,JE-15610,Jim Epp,Corporate,30318,United States,Atlanta,Georgia,South,32.157435,-82.907123,Cassandra Brandow,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Binders,Office Supplies,Not,64.12,4.0,0.0,30.7776,33.3424,8.3356,16.03,0,7.0,1,30.777600000000007,0.4800000000000001,0,0,0,0,0
5565,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,60610,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,OFF-AR-10000799,Col-Erase Pencils with Erasers,Art,Office Supplies,Not,19.456,4.0,0.2,2.1888,17.2672,4.3168,4.864,0,7.0,1,2.1888000000000005,0.11250000000000003,0,0,0,0,0
5566,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,60610,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Machines,Technology,Not,209.986,2.0,0.3,8.9994,200.986599999999,100.493299999999,104.993,0,7.0,1,8.999400000001003,0.04285714285714764,0,0,0,0,0
5567,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,60610,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Art,Office Supplies,Not,29.76,5.0,0.2,1.86,27.9,5.58,5.952,0,7.0,1,1.860000000000003,0.0625000000000001,0,0,0,0,0
5568,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,60610,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,FUR-CH-10003606,SAFCO Folding Chair Trolley,Chairs,Furniture,Not,89.768,1.0,0.3,-2.5648,92.3328,92.3328,89.768,0,7.0,1,-2.5648000000000053,-0.02857142857142863,0,0,0,0,0
5569,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,60610,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Copiers,Technology,Not,959.984,2.0,0.2,335.9944,623.9896,311.9948,479.992,0,7.0,1,335.99440000000004,0.35000000000000003,0,1,0,0,0
5570,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,60610,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,OFF-PA-10001934,Xerox 1993,Paper,Office Supplies,Not,15.552,3.0,0.2,5.6376,9.9144,3.3048,5.184,0,7.0,1,5.637599999999999,0.36249999999999993,0,0,0,0,0
5571,CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,60610,United States,Chicago,Illinois,Central,40.633125,-89.398528,Kelly Williams,TEC-PH-10001527,Plantronics MX500i Earset,Phones,Technology,Not,34.36,1.0,0.2,-7.3015,41.6615,41.6615,34.36,0,7.0,1,-7.301499999999997,-0.2124999999999999,0,0,0,0,0
5572,CA-2014-151162,2014-05-12,2014-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,43229,United States,Columbus,Ohio,East,40.417287,-82.907123,Chuck Magee,OFF-PA-10001033,Xerox 1893,Paper,Office Supplies,Yes,98.376,3.0,0.2,35.6613,62.7147,20.9049,32.792,123,7.0,0,35.661300000000004,0.36250000000000004,1,0,0,0,0
5573,CA-2014-151162,2014-05-12,2014-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,43229,United States,Columbus,Ohio,East,40.417287,-82.907123,Chuck Magee,OFF-BI-10003719,Large Capacity Hanging Post Binders,Binders,Office Supplies,Yes,29.94,4.0,0.7,-23.952,53.892,13.473,7.485,123,7.0,0,-23.952,-0.8,1,0,0,1,0
5574,CA-2014-151162,2014-05-12,2014-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,43229,United States,Columbus,Ohio,East,40.417287,-82.907123,Chuck Magee,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Paper,Office Supplies,Yes,17.472,3.0,0.2,5.6784,11.7936,3.9312,5.824,123,7.0,0,5.678400000000002,0.32500000000000007,1,0,0,0,0
5575,CA-2014-151162,2014-05-12,2014-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,43229,United States,Columbus,Ohio,East,40.417287,-82.907123,Chuck Magee,TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Phones,Technology,Yes,36.738,1.0,0.4,-9.1845,45.9225,45.9225,36.738,123,7.0,0,-9.1845,-0.25,1,0,0,0,0
5576,CA-2014-151162,2014-05-12,2014-09-12,Standard Class,EA-14035,Erin Ashbrook,Corporate,43229,United States,Columbus,Ohio,East,40.417287,-82.907123,Chuck Magee,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,Phones,Technology,Yes,179.94,2.0,0.4,-44.985,224.925,112.4625,89.97,123,7.0,0,-44.985000000000014,-0.25000000000000006,1,0,0,0,0
5577,CA-2016-136686,2016-12-12,2016-12-16,Standard Class,RF-19840,Roy Französisch,Consumer,91104,United States,Pasadena,California,West,36.778261,-119.417932,Anna Andreadi,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furnishings,Furniture,Not,383.64,6.0,0.0,122.7648,260.8752,43.4792,63.94,4,7.0,1,122.76479999999998,0.31999999999999995,0,0,0,0,0
5578,CA-2016-136686,2016-12-12,2016-12-16,Standard Class,RF-19840,Roy Französisch,Consumer,91104,United States,Pasadena,California,West,36.778261,-119.417932,Anna Andreadi,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Appliances,Office Supplies,Not,56.52,3.0,0.0,15.8256,40.6944,13.5648,18.84,4,7.0,1,15.825600000000001,0.28,0,0,0,0,0
5579,CA-2017-137498,2017-09-09,2017-09-14,Second Class,LC-17050,Liz Carlisle,Consumer,90004,United States,Los Angeles,California,West,36.778261,-119.417932,Anna Andreadi,OFF-AR-10003829,Newell 35,Art,Office Supplies,Not,6.56,2.0,0.0,1.9024,4.65759999999999,2.32879999999999,3.28,5,7.0,1,1.9024000000000099,0.29000000000000153,0,0,0,0,0
5580,CA-2017-137498,2017-09-09,2017-09-14,Second Class,LC-17050,Liz Carlisle,Consumer,90004,United States,Los Angeles,California,West,36.778261,-119.417932,Anna Andreadi,FUR-CH-10003833,Novimex Fabric Task Chair,Chairs,Furniture,Not,243.92,5.0,0.2,-15.245,259.164999999999,51.8329999999999,48.784,5,7.0,1,-15.24499999999901,-0.06249999999999594,0,0,0,0,0
5581,CA-2017-137498,2017-09-09,2017-09-14,Second Class,LC-17050,Liz Carlisle,Consumer,90004,United States,Los Angeles,California,West,36.778261,-119.417932,Anna Andreadi,OFF-PA-10000143,Astroparche Fine Business Paper,Paper,Office Supplies,Not,47.52,9.0,0.0,22.8096,24.7104,2.7456,5.28,5,7.0,1,22.809600000000003,0.48000000000000004,0,0,0,0,0
5582,CA-2017-163818,2017-04-10,2017-08-10,Standard Class,PS-18970,Paul Stevenson,Home Office,20735,United States,Clinton,Maryland,East,39.045755,-76.641271,Chuck Magee,FUR-FU-10000076,24-Hour Round Wall Clock,Furnishings,Furniture,Not,19.98,1.0,0.0,8.5914,11.3886,11.3886,19.98,122,7.0,0,8.5914,0.43,0,0,0,0,0
5583,CA-2016-161158,2016-09-05,2016-09-05,Standard Class,PS-18970,Paul Stevenson,Home Office,10024,United States,New York City,New York,East,43.299428,-74.217933,Chuck Magee,OFF-AR-10000462,Sanford Pocket Accent Highlighters,Art,Office Supplies,Not,8.0,5.0,0.0,3.44,4.56,0.912,1.6,0,7.0,1,3.4400000000000004,0.43000000000000005,0,0,0,0,0
5584,CA-2014-116673,2014-12-15,2014-12-19,Second Class,JO-15280,Jas O'Carroll,Consumer,92037,United States,San Diego,California,West,36.778261,-119.417932,Anna Andreadi,FUR-FU-10003829,Stackable Trays,Furnishings,Furniture,Not,6.16,2.0,0.0,1.9712,4.1888,2.0944,3.08,4,7.0,1,1.9712000000000005,0.32000000000000006,0,0,0,0,0
5585,CA-2017-105333,2017-11-30,2017-11-30,Standard Class,VP-21730,Victor Preis,Home Office,10011,United States,New York City,New York,East,43.299428,-74.217933,Chuck Magee,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Storage,Office Supplies,Not,83.56,4.0,0.0,1.6712,81.8888,20.4722,20.89,0,7.0,1,1.671199999999999,0.019999999999999987,0,0,0,0,0
5586,CA-2017-105333,2017-11-30,2017-11-30,Standard Class,VP-21730,Victor Preis,Home Office,10011,United States,New York City,New York,East,43.299428,-74.217933,Chuck Magee,TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Phones,Technology,Not,546.06,3.0,0.0,163.818,382.241999999999,127.413999999999,182.019999999999,0,7.0,1,163.81800000000095,0.30000000000000177,0,1,0,0,0
5587,CA-2017-105333,2017-11-30,2017-11-30,Standard Class,VP-21730,Victor Preis,Home Office,10011,United States,New York City,New York,East,43.299428,-74.217933,Chuck Magee,OFF-ST-10001809,Fellowes Officeware Wire Shelving,Storage,Office Supplies,Not,269.49,3.0,0.0,5.3898,264.1002,88.0334,89.83,0,7.0,1,5.389800000000037,0.020000000000000136,0,0,0,0,0
5588,CA-2015-149993,2015-03-19,2015-03-20,First Class,GA-14725,Guy Armstrong,Consumer,93534,United States,Lancaster,California,West,36.778261,-119.417932,Anna Andreadi,OFF-FA-10001561,Stockwell Push Pins,Fasteners,Office Supplies,Not,10.9,5.0,0.0,3.597,7.303,1.4606,2.18,1,7.0,1,3.5970000000000004,0.33,0,0,0,0,0
5589,CA-2014-168158,2014-07-19,2014-07-24,Standard Class,EM-14140,Eugene Moren,Home Office,59405,United States,Great Falls,Montana,West,46.879682,-110.362566,Anna Andreadi,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Binders,Office Supplies,Not,6.096,2.0,0.2,2.2098,3.8862,1.9431,3.048,5,7.0,1,2.2098,0.3625,0,0,0,0,0
5590,CA-2016-115224,2016-08-12,2016-11-12,Second Class,DB-13615,Doug Bickford,Consumer,94110,United States,San Francisco,California,West,36.778261,-119.417932,Anna Andreadi,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Storage,Office Supplies,Not,34.05,3.0,0.0,9.534,24.516,8.17199999999999,11.35,92,7.0,0,9.533999999999999,0.27999999999999997,0,0,0,0,0
5591,CA-2016-115224,2016-08-12,2016-11-12,Second Class,DB-13615,Doug Bickford,Consumer,94110,United States,San Francisco,California,West,36.778261,-119.417932,Anna Andreadi,OFF-ST-10003816,Fellowes High-Stak Drawer Files,Storage,Office Supplies,Not,352.38,2.0,0.0,81.0474,271.3326,135.6663,176.19,92,7.0,0,81.04739999999998,0.22999999999999995,0,0,0,0,0
5592,CA-2014-164742,2014-10-13,2014-10-18,Second Class,ML-17395,Marina Lichtenstein,Corporate,8701,United States,Lakewood,New Jersey,East,40.058324,-74.405661,Chuck Magee,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Chairs,Furniture,Not,245.98,2.0,0.0,27.0578,218.922199999999,109.461099999999,122.99,5,7.0,1,27.05780000000098,0.110000000000004,0,0,0,0,0
5593,CA-2014-164742,2014-10-13,2014-10-18,Second Class,ML-17395,Marina Lichtenstein,Corporate,8701,United States,Lakewood,New Jersey,East,40.058324,-74.405661,Chuck Magee,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Binders,Office Supplies,Not,18.94,1.0,0.0,9.47,9.47,9.47,18.94,5,7.0,1,9.47,0.5,0,0,0,0,0
5594,US-2017-108014,2017-11-19,2017-11-25,Standard Class,JH-15430,Jennifer Halladay,Consumer,44105,United States,Cleveland,Ohio,East,40.417287,-82.907123,Chuck Magee,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Binders,Office Supplies,Not,59.913,7.0,0.7,-45.9333,105.8463,15.1209,8.559,6,7.0,1,-45.9333,-0.7666666666666667,0,0,0,1,0
5595,CA-2017-160325,2017-09-24,2017-09-24,Same Day,BP-11095,Bart Pistole,Corporate,1841,United States,Lawrence,Massachusetts,East,42.407211,-71.382437,Chuck Magee,TEC-PH-10000984,Panasonic KX-TG9471B,Phones,Technology,Not,391.98,2.0,0.0,109.7544,282.2256,141.1128,195.99,0,7.0,1,109.75440000000003,0.2800000000000001,0,0,0,0,0
5596,CA-2017-160325,2017-09-24,2017-09-24,Same Day,BP-11095,Bart Pistole,Corporate,1841,United States,Lawrence,Massachusetts,East,42.407211,-71.382437,Chuck Magee,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Phones,Technology,Not,437.85,3.0,0.0,131.355,306.495,102.165,145.95,0,7.0,1,131.35500000000002,0.30000000000000004,0,0,0,0,0
